G0,147.56,-0.45,85.92,117.0,6000
G0,144.16,-0.44,79.73,102.0,353
G0,139.02,-0.43,71.45,85.0,487
G0,132.05,-0.2,61.77,75.0,596
G0,122.72,-0.19,50.84,69.0,718
G0,112.25,-0.34,40.64,61.0,730
G0,100.7,-0.15,31.3,62.0,742
G0,99.32,-0.15,30.25,63.0,86
G0,99.28,2.74,30.25,62.0,137
G0,100.18,5.08,30.92,63.0,129
G0,101.45,6.86,31.93,74.0,120
G0,103.09,8.4,33.19,71.0,128
G0,105.15,9.38,34.72,78.0,137
G0,107.07,9.55,36.01,73.0,115
G0,110.25,9.83,37.29,67.0,171
G0,113.28,10.1,38.31,65.0,160
G0,114.94,10.08,38.68,68.0,85
G0,116.57,10.4,39.15,65.0,86
G0,117.72,11.41,39.53,64.0,78
G0,119.49,12.32,40.18,74.0,104
G0,121.98,12.39,41.0,70.0,131
G0,125.35,12.15,42.03,78.0,176
G0,129.43,11.35,43.14,73.0,215
G0,134.87,9.74,44.43,79.0,290
G0,142.35,9.18,46.23,73.0,385
G0,151.28,9.99,47.99,69.0,456
G0,161.64,9.93,51.48,66.0,546
G0,169.98,9.13,56.73,65.0,494
G0,176.01,8.92,62.31,63.0,410
G0,180.77,8.6,68.48,60.0,389
G0,184.8,8.79,74.74,61.0,372
G0,187.16,9.19,81.71,62.0,368
G0,188.22,9.25,88.43,73.0,340
G0,188.39,9.25,95.82,70.0,369
G0,187.45,9.79,102.41,78.0,333
G0,186.06,10.0,108.8,72.0,327
G0,183.93,9.88,115.09,67.0,332
G0,180.9,9.72,120.75,64.0,321
G0,177.07,9.24,125.68,63.0,313
G0,172.46,9.0,130.44,63.0,331
G0,167.22,8.99,134.8,63.0,340
G0,161.27,9.16,139.06,74.0,365
G0,155.63,9.08,142.11,70.0,320
G0,150.25,9.0,144.86,78.0,302
G0,145.51,8.94,146.88,72.0,257
G0,141.45,9.34,144.45,67.0,237
G0,138.03,9.54,141.73,65.0,218
G0,136.99,9.89,140.89,64.0,69
G0,136.86,11.57,140.89,63.0,52
G0,137.23,10.97,139.15,78.0,96
G0,137.21,10.33,135.98,72.0,161
G0,137.01,9.26,133.17,67.0,150
G0,136.96,8.41,131.22,65.0,106
G0,137.04,7.58,129.42,64.0,99
G0,136.96,6.52,127.72,63.0,100
G0,136.83,5.88,126.02,63.0,91
G0,136.67,5.66,124.32,61.0,86
G0,136.39,5.65,121.9,62.0,121
G0,136.11,5.64,119.73,73.0,109
G0,135.8,5.63,117.56,70.0,109
G0,135.47,5.41,115.39,77.0,110
G0,135.1,5.39,113.23,72.0,109
G0,134.72,4.96,111.07,79.0,111
G0,134.27,3.91,108.69,73.0,131
G0,133.73,2.87,106.07,69.0,143
G0,133.18,1.84,103.12,66.0,158
G0,132.4,1.02,100.06,59.0,163
G0,131.51,0.61,97.34,61.0,144
G0,130.61,0.4,94.3,62.0,158
G0,129.87,0.2,91.98,73.0,122
G0,129.26,0.2,90.13,70.0,97
G0,128.78,0.2,88.75,77.0,73
G0,128.46,0.2,87.51,73.0,64
G0,130.07,-0.6,87.7,70.0,77
G0,131.35,-1.01,88.55,77.0,79
G0,132.91,-1.63,89.09,72.0,88
G0,134.3,-2.06,89.48,68.0,75
G0,135.89,-2.71,89.97,65.0,89
G0,137.39,-3.79,90.53,64.0,96
G0,139.0,-4.27,90.95,63.0,86
G0,141.01,-4.54,91.25,63.0,102
G0,143.88,-4.64,91.48,61.0,144
G0,147.46,-4.75,92.15,62.0,182
G0,151.15,-5.57,91.85,73.0,189
G0,155.31,-7.39,91.07,70.0,230
G0,160.62,-9.37,90.65,77.0,284
G0,165.94,-10.96,90.4,72.0,277
G0,171.28,-12.9,89.83,67.0,285
G0,179.45,-14.9,89.46,67.0,420
G0,184.52,-16.75,89.75,75.0,270
G0,189.35,-18.06,89.97,71.0,250
G0,194.08,-18.81,90.39,78.0,240
G0,198.51,-19.55,90.84,73.0,225
G0,202.66,-19.65,90.95,67.0,207
G0,205.91,-19.96,90.94,65.0,163
G0,209.11,-19.95,91.08,64.0,160
G0,211.58,-20.18,90.76,63.0,125
G0,213.83,-20.4,90.41,59.0,114
G0,216.12,-20.28,90.02,61.0,116
G0,217.88,-20.11,89.86,62.0,88
G0,219.42,-19.91,89.7,73.0,78
G0,221.14,-20.07,89.5,70.0,86
G0,223.11,-19.9,89.25,78.0,99
G0,225.29,-19.75,88.94,73.0,110
G0,227.56,-19.95,88.8,67.0,114
G0,229.98,-19.45,88.39,65.0,125
G0,232.01,-19.26,87.77,64.0,106
G0,234.41,-18.74,87.28,63.0,125
G0,236.74,-18.92,86.75,60.0,119
G0,239.12,-18.38,86.18,61.0,125
G0,241.58,-18.19,85.78,62.0,124
G0,244.12,-18.01,85.07,73.0,132
G0,246.39,-17.41,84.65,70.0,119
G0,248.43,-16.79,84.27,77.0,108
G0,250.38,-16.93,84.62,72.0,99
G0,251.49,-16.61,86.02,79.0,90
G0,252.43,-15.9,87.98,73.0,114
G0,253.53,-14.41,90.67,68.0,163
G0,254.58,-12.9,93.39,65.0,164
G0,255.99,-11.4,96.49,64.0,186
G0,257.47,-9.09,100.36,63.0,237
G0,258.7,-6.35,105.08,63.0,279
G0,260.02,-2.79,109.26,73.0,282
G0,261.42,0.8,112.9,71.0,265
G0,262.6,4.43,116.35,78.0,257
G0,263.57,8.49,119.59,73.0,264
G0,264.26,12.58,122.38,78.0,249
G0,264.75,15.86,125.49,73.0,227
G0,263.98,18.66,129.24,68.0,237
G0,262.16,21.36,132.75,66.0,239
G0,259.74,23.17,136.63,60.0,245
G0,256.64,24.88,140.86,61.0,275
G0,252.93,26.87,144.85,62.0,290
G0,249.45,28.44,147.69,73.0,237
G0,246.88,30.06,149.56,70.0,178
G0,245.1,31.76,151.02,78.0,143
G0,243.33,33.81,151.47,73.0,137
G0,241.96,35.51,151.37,79.0,109
G0,239.54,37.04,151.62,73.0,143
G0,236.62,38.82,151.87,68.0,171
G0,232.31,40.68,151.93,65.0,234
G0,226.93,42.25,152.14,64.0,280
G0,221.25,43.3,152.66,64.0,289
G0,216.3,44.75,154.22,63.0,269
G0,212.35,48.03,156.67,74.0,284
G0,209.97,52.59,159.22,70.0,287
G0,208.79,57.78,161.41,78.0,287
G0,207.87,63.06,163.63,73.0,290
G0,207.08,68.06,165.38,79.0,267
G0,206.13,73.04,166.65,73.0,261
G0,205.38,77.78,168.16,67.0,251
G0,204.58,82.91,169.45,65.0,267
G0,203.77,88.83,170.5,64.0,303
G0,202.99,94.86,171.78,63.0,310
G0,202.8,101.3,173.55,61.0,334
G0,202.56,107.47,174.12,61.0,310
G0,202.47,112.66,174.09,62.0,259
G0,202.43,117.57,174.02,73.0,245
G0,202.29,121.67,173.93,70.0,205
G0,201.88,125.25,173.84,77.0,180
G0,201.42,128.85,173.74,73.0,181
G0,200.34,132.09,173.67,68.0,170
G0,199.99,134.97,173.56,65.0,145
G0,199.21,138.03,173.46,68.0,157
G0,198.5,139.8,173.42,65.0,95
G0,199.28,137.17,173.5,64.0,56
G0,199.22,135.34,173.6,63.0,91
G0,198.99,132.96,173.72,61.0,119
G0,198.69,131.44,173.8,62.0,77
G0,198.95,129.86,173.84,73.0,80
ee,1
G0,198.6,128.77,171.63,70.0,97
G0,198.38,128.63,169.45,67.0,109
G0,198.12,128.89,167.26,65.0,111
G0,198.05,128.85,165.55,64.0,85
G0,198.18,128.5,164.09,74.0,75
G0,198.44,127.81,161.91,78.0,63
G0,198.56,127.45,160.69,72.0,63
G0,199.9,122.75,150.78,67.0,63
G0,199.68,122.62,149.1,64.0,84
G0,199.67,122.19,147.65,60.0,75
G0,199.87,122.31,145.22,66.0,85
G0,200.3,123.0,146.87,73.0,87
G0,199.85,123.99,149.05,79.0,121
G0,199.06,124.78,151.74,73.0,145
G0,198.96,125.14,154.16,67.0,122
G0,199.24,125.74,157.05,65.0,148
G0,199.82,125.68,159.47,74.0,124
G0,199.96,125.76,161.41,70.0,97
G0,200.26,125.52,163.11,65.0,87
G0,200.17,125.47,165.07,64.0,98
G0,200.46,125.23,167.5,63.0,122
G0,200.33,125.57,169.69,62.0,111
G0,200.19,125.48,171.89,63.0,110
G0,200.2,125.49,173.92,63.0,101
G0,197.85,129.15,173.92,62.0,90
G0,196.84,131.09,173.9,62.0,109
G0,195.03,133.37,173.92,62.0,145
G0,193.38,135.75,173.92,62.0,144
G0,192.13,137.53,173.92,62.0,108
G0,191.06,139.0,173.92,62.0,90
G0,193.71,136.42,173.88,63.0,72
G0,195.37,134.04,173.88,63.0,145
G0,197.0,131.63,173.88,63.0,145
G0,198.57,130.05,173.85,59.0,111
G0,200.68,128.38,173.8,61.0,134
G0,202.4,127.3,173.74,62.0,101
G0,203.54,126.28,173.7,60.0,76
G0,204.52,123.87,173.74,62.0,130
G0,205.45,120.16,173.81,69.0,191
G0,205.77,116.57,173.9,68.0,180
G0,206.94,112.66,173.95,73.0,204
G0,207.49,108.87,174.01,70.0,191
G0,208.91,105.15,174.02,74.0,199
G0,209.91,101.65,174.05,71.0,182
G0,211.09,98.65,174.05,74.0,161
G0,212.78,95.49,174.05,71.0,179
G0,214.36,91.89,174.05,74.0,196
G0,216.22,88.01,172.99,70.0,221
G0,218.41,83.48,169.81,74.0,297
G0,221.06,79.1,166.36,71.0,308
G0,223.47,74.21,163.16,74.0,316
G0,226.26,69.77,160.16,71.0,302
G0,229.33,64.6,157.37,74.0,331
G0,232.2,60.44,154.79,71.0,283
G0,235.35,55.51,152.17,74.0,320
G0,238.19,51.19,149.52,71.0,290
G0,241.65,46.14,146.51,74.0,341
G0,244.78,40.93,143.72,71.0,334
G0,248.91,34.58,139.24,75.0,440
G0,251.83,24.02,136.68,65.0,562
G0,253.98,15.6,134.38,65.0,449
G0,255.53,7.45,131.87,62.0,433
G0,257.18,-1.58,130.0,61.0,468
G0,258.87,-9.54,128.52,60.0,413
G0,260.63,-18.02,126.67,60.0,442
G0,262.52,-25.86,124.41,62.0,418
G0,264.67,-33.47,122.18,60.0,410
G0,267.29,-40.49,119.66,62.0,395
G0,269.95,-47.69,117.18,69.0,403
G0,272.12,-54.56,114.98,68.0,376
G0,274.89,-61.29,112.87,73.0,378
G0,277.88,-66.89,111.09,70.0,329
G0,281.07,-72.7,108.97,74.0,347
G0,283.57,-78.94,106.92,71.0,351
G0,287.38,-85.73,103.44,75.0,426
G0,288.15,-94.7,101.11,73.0,464
G0,289.82,-101.2,99.01,68.0,351
G0,291.02,-107.16,97.45,66.0,313
G0,292.19,-112.71,96.41,64.0,288
G0,293.11,-117.74,96.45,64.0,255
G0,294.25,-121.88,97.92,63.0,226
G0,295.75,-124.63,100.62,63.0,206
G0,297.05,-127.33,103.96,63.0,224
G0,298.39,-129.54,108.42,67.0,257
G0,298.85,-131.38,113.9,64.0,289
G0,298.51,-133.97,119.07,60.0,289
G0,297.66,-136.89,124.9,61.0,328
G0,296.86,-139.85,130.44,60.0,316
G0,296.51,-142.47,132.67,61.0,172
G0,296.51,-145.28,131.43,59.0,153
G0,296.2,-147.96,130.49,60.0,142
G0,295.86,-150.63,129.55,61.0,142
G0,294.99,-153.62,128.91,60.0,158
G0,293.58,-156.92,128.59,62.0,180
G0,291.88,-160.07,128.59,69.0,178
G0,289.77,-163.56,128.75,68.0,204
G0,287.35,-167.47,128.91,73.0,230
G0,284.88,-171.35,129.07,75.0,230
G0,282.49,-175.26,129.07,83.0,229
G0,280.05,-179.15,129.07,75.0,229
G0,276.7,-184.27,129.07,76.0,305
G0,273.72,-188.41,129.23,72.0,255
G0,270.97,-192.08,129.39,74.0,229
G0,269.19,-194.57,129.39,71.0,153
G0,266.72,-197.18,129.86,74.0,181
G0,264.72,-198.86,130.49,71.0,134
G0,263.51,-199.22,131.28,74.0,74
