G0,147.42,-0.45,85.37,114.0,6000
G0,143.86,-0.44,78.98,90.0,365
G0,137.99,-0.42,69.73,88.0,547
G0,130.27,-0.4,59.38,78.0,645
G0,120.04,-0.37,47.95,71.0,766
G0,108.38,-0.33,37.24,67.0,791
G0,95.11,-0.29,27.35,63.0,827
G0,94.06,-0.29,26.53,62.0,66
G0,95.41,0.59,29.49,65.0,72
G0,95.47,1.9,30.43,64.0,80
G0,95.83,3.53,31.67,64.0,103
G0,97.67,5.1,34.07,64.0,170
G0,99.56,7.34,36.34,62.0,185
G0,101.72,9.55,38.78,63.0,196
G0,104.74,11.78,42.43,74.0,261
G0,108.23,14.02,46.93,70.0,305
G0,111.67,16.21,51.76,78.0,316
G0,115.42,18.57,57.53,72.0,363
G0,118.68,20.59,63.07,68.0,336
G0,121.68,22.66,68.75,65.0,337
G0,124.17,24.9,74.12,64.0,316
G0,126.0,27.08,78.72,64.0,270
G0,127.75,28.89,83.39,61.0,265
G0,129.18,30.89,87.9,61.0,256
G0,130.38,32.87,92.23,63.0,245
G0,131.15,34.35,95.45,74.0,181
G0,131.68,34.92,97.86,71.0,126
G0,132.28,35.08,100.3,78.0,125
G0,132.13,35.04,103.12,73.0,141
G0,132.29,34.65,105.42,68.0,116
G0,131.84,34.1,107.66,65.0,117
G0,131.03,33.68,109.28,69.0,92
G0,130.02,32.99,109.12,65.0,61
G0,129.53,32.23,106.02,73.0,61
G0,129.21,32.37,104.84,69.0,61
G0,128.77,32.26,102.94,66.0,97
G0,128.37,32.15,101.29,60.0,85
G0,127.77,32.21,99.17,62.0,110
G0,127.09,32.25,96.82,62.0,122
G0,125.76,33.15,93.33,74.0,192
G0,124.49,33.83,90.08,71.0,177
G0,123.09,34.67,86.86,78.0,180
G0,121.37,36.0,83.44,73.0,202
G0,120.01,37.01,80.64,69.0,163
G0,118.64,37.58,77.95,66.0,153
G0,116.85,38.4,74.91,75.0,181
G0,115.19,40.42,72.93,72.0,163
G0,113.63,42.24,71.17,78.0,148
G0,112.03,44.01,69.42,73.0,147
G0,111.03,45.59,68.77,79.0,98
G0,110.3,47.48,68.69,73.0,101
G0,109.46,49.12,68.48,69.0,92
G0,108.69,50.8,68.48,66.0,92
G0,107.84,52.84,68.69,111.0,110
G0,106.76,54.98,68.69,93.0,119
G0,105.82,56.77,68.69,75.0,101
G0,105.03,58.23,68.69,68.0,83
G0,104.12,59.83,68.69,66.0,92
G0,103.38,61.1,68.69,75.0,73
G0,105.25,63.97,75.05,65.0,61
G0,106.45,64.47,77.95,71.0,61
G0,106.94,64.99,79.83,78.0,100
G0,107.39,65.49,81.4,73.0,85
G0,108.06,65.44,82.76,79.0,75
G0,108.71,65.38,84.12,73.0,75
G0,109.65,64.81,85.49,69.0,87
G0,110.63,64.47,87.32,66.0,105
G0,111.68,63.94,89.16,65.0,109
G0,112.74,63.18,90.78,62.0,103
G0,113.68,62.57,92.4,63.0,98
G0,114.74,62.01,94.49,74.0,120
G0,115.85,61.69,97.29,71.0,151
G0,116.98,61.84,100.72,78.0,180
G0,117.81,62.28,104.5,73.0,194
G0,118.56,62.67,108.31,67.0,195
G0,119.15,62.99,111.65,65.0,170
G0,119.54,63.19,114.05,69.0,121
G0,119.91,63.15,115.97,66.0,97
G0,120.24,63.09,117.66,59.0,86
G0,120.62,62.82,119.1,62.0,75
G0,120.92,62.74,120.79,63.0,85
G0,121.2,62.65,122.49,74.0,86
G0,121.53,62.58,124.91,71.0,122
G0,121.91,62.3,127.09,78.0,111
G0,122.18,62.2,129.52,73.0,122
G0,122.58,61.7,131.46,68.0,102
G0,123.14,60.8,133.41,66.0,110
G0,123.76,59.7,135.11,64.0,105
G0,124.36,58.58,137.06,64.0,116
G0,125.02,57.26,139.25,64.0,132
G0,125.63,55.92,141.03,74.0,115
G0,128.45,56.23,143.24,69.0,69
G0,129.04,57.44,144.04,66.0,78
G0,129.07,58.64,144.45,62.0,63
G0,128.93,59.77,144.71,62.0,58
G0,129.53,61.75,145.77,73.0,61
G0,129.65,63.52,146.42,71.0,94
G0,129.84,65.11,147.06,78.0,86
G0,130.39,66.38,147.82,73.0,78
G0,131.62,68.29,149.19,70.0,132
