G0,147.500,0.450,85.250,118.000,6000
G0,143.683,0.440,78.665,90.000,341
G0,138.363,0.425,70.440,76.000,499
G0,131.050,0.402,60.650,62.000,621
G0,121.905,0.375,50.245,62.000,706
G0,111.172,0.340,40.025,63.000,742
G0,101.062,0.307,31.705,74.000,779
G0,95.882,0.110,27.775,70.000,320
G0,96.285,-0.263,27.985,62.000,96
G0,99.040,-0.418,29.875,73.000,170
G0,102.252,-0.350,32.175,70.000,207
G0,105.607,-0.280,34.640,77.000,205
G0,109.145,0.052,37.000,73.000,214
G0,113.442,0.893,39.167,78.000,224
G0,119.298,1.848,41.505,73.000,319
G0,127.005,2.647,44.148,68.000,414
G0,142.350,3.847,47.413,66.000,491
G0,165.145,5.457,50.932,71.000,1759
G0,182.542,6.593,53.310,78.000,618
G0,193.148,7.112,54.958,73.000,523
G0,202.197,7.527,57.053,67.000,484
G0,209.430,8.043,59.767,65.000,373
G0,215.077,8.505,63.095,64.000,327
G0,219.523,9.105,66.950,63.000,297
G0,223.033,10.110,71.032,63.000,276
G0,225.975,11.373,75.093,61.000,253
G0,228.625,12.823,79.053,62.000,254
G0,231.030,14.107,82.720,73.000,237
G0,233.035,14.855,85.942,70.000,186
G0,234.743,15.235,89.032,67.000,167
G0,236.440,15.712,92.388,64.000,192
G0,238.202,16.565,95.990,63.000,207
G0,239.950,17.422,99.685,63.000,214
G0,241.415,17.805,103.595,63.000,204
G0,242.355,17.968,107.882,60.000,225
G0,242.718,18.182,112.360,61.000,228
G0,242.377,18.160,116.975,72.000,222
G0,241.298,17.895,121.947,70.000,260
G0,239.725,17.777,127.082,77.000,279
G0,238.000,17.922,131.832,72.000,257
G0,236.335,18.070,135.750,67.000,218
G0,234.847,18.047,138.838,65.000,159
G0,233.493,17.942,141.470,64.000,149
G0,232.090,17.745,144.025,63.000,136
G0,230.610,17.367,146.928,60.000,165
G0,228.780,16.968,150.353,61.000,190
G0,226.260,16.607,154.045,62.000,237
G0,223.210,16.210,157.555,73.000,236
G0,219.983,15.887,160.505,70.000,227
G0,216.768,15.573,162.772,78.000,189
G0,213.600,15.180,164.363,73.000,187
G0,210.498,14.878,165.465,67.000,154
G0,207.480,14.665,166.207,65.000,166
G0,204.558,14.457,166.475,64.000,138
G0,201.475,14.162,166.278,63.000,149
G0,198.085,13.622,165.517,58.000,185
G0,194.768,12.797,164.270,61.000,189
G0,191.843,11.938,163.102,62.000,166
G0,189.290,11.410,162.215,73.000,131
G0,186.835,11.120,161.185,70.000,124
G0,184.370,10.833,159.690,78.000,158
G0,182.130,10.700,157.635,72.000,142
G0,180.045,10.785,155.005,78.000,173
G0,178.028,10.803,152.083,73.000,184
G0,176.447,10.572,149.198,68.000,170
G0,175.465,10.445,146.320,65.000,140
G0,174.833,10.607,143.260,68.000,165
G0,174.380,10.645,140.125,65.000,158
G0,173.978,10.485,137.040,63.000,153
G0,173.495,10.390,133.905,73.000,158
G0,172.968,10.293,130.843,70.000,164
G0,172.370,10.190,127.953,77.000,134
G0,171.638,10.212,124.995,72.000,159
G0,170.850,10.232,121.898,67.000,158
G0,170.055,10.252,118.837,65.000,163
G0,169.180,10.330,115.890,63.000,147
G0,168.240,10.335,113.058,63.000,158
G0,167.368,10.283,110.435,63.000,133
G0,166.560,10.235,108.020,61.000,126
G0,165.765,10.312,105.882,61.000,121
G0,165.040,10.585,104.130,73.000,88
G0,164.362,10.922,102.555,70.000,86
