G0,147.5,0.45,85.25,118.0,6000
G0,144.18,0.44,79.29,90.0,341
G0,138.87,0.43,70.83,76.0,499
G0,131.53,0.4,60.81,62.0,621
G0,122.27,0.38,50.15,62.0,706
G0,111.55,0.34,39.87,63.0,742
G0,99.32,0.3,30.21,74.0,779
G0,94.06,0.29,26.53,70.0,320
G0,96.09,-0.44,27.83,62.0,96
G0,98.9,-0.46,29.75,73.0,170
G0,102.27,-0.31,32.17,70.0,207
G0,105.57,-0.32,34.61,77.0,205
G0,109.02,-0.17,37.17,73.0,214
G0,112.97,0.87,39.05,78.0,224
G0,118.81,2.0,41.4,73.0,319
G0,126.6,2.52,44.17,68.0,414
G0,136.01,3.55,46.85,66.0,491
G0,170.78,5.77,51.78,71.0,1759
G0,183.01,6.74,53.32,78.0,618
G0,193.37,7.12,54.82,73.0,523
G0,202.84,7.47,56.87,67.0,484
G0,209.74,8.05,59.65,65.0,373
G0,215.4,8.6,62.9,64.0,327
G0,219.77,8.77,66.93,63.0,297
G0,223.15,10.28,71.04,63.0,276
G0,226.06,11.11,75.12,61.0,253
G0,228.63,12.99,79.09,62.0,254
G0,231.18,14.2,82.91,73.0,237
G0,233.13,15.04,85.97,70.0,186
G0,234.7,15.14,88.92,67.0,167
G0,236.44,15.62,92.32,64.0,192
G0,238.18,16.47,95.99,63.0,207
G0,240.01,17.7,99.66,63.0,214
G0,241.6,17.82,103.43,63.0,204
G0,242.45,17.88,107.86,60.0,225
G0,242.92,18.29,112.38,61.0,228
G0,242.58,18.27,116.82,72.0,222
G0,241.43,17.81,121.88,70.0,260
G0,239.75,17.69,127.21,77.0,279
G0,237.97,17.92,132.03,72.0,257
G0,236.31,18.16,136.06,67.0,218
G0,234.75,18.04,138.85,65.0,159
G0,233.58,17.95,141.59,64.0,149
G0,232.06,17.83,143.85,63.0,136
G0,230.66,17.37,146.81,60.0,165
G0,229.06,16.9,150.24,61.0,190
G0,226.34,16.7,154.12,62.0,237
G0,223.3,16.13,157.7,73.0,236
G0,219.9,15.88,160.7,70.0,227
G0,216.83,15.66,162.92,78.0,189
G0,213.51,15.09,164.55,73.0,187
G0,210.55,14.88,165.43,67.0,154
G0,207.38,14.66,166.45,65.0,166
G0,204.61,14.46,166.5,64.0,138
G0,201.63,14.25,166.45,63.0,149
G0,198.03,13.69,165.71,58.0,185
G0,194.65,12.86,164.2,61.0,189
G0,191.74,11.78,162.97,62.0,166
G0,189.24,11.33,162.27,73.0,131
G0,186.94,11.2,161.35,70.0,124
G0,184.22,10.75,159.77,78.0,158
G0,182.1,10.63,157.87,72.0,142
G0,180.1,10.79,155.03,78.0,173
G0,177.88,10.93,152.09,73.0,184
G0,176.25,10.56,149.12,68.0,170
G0,175.41,10.24,146.46,65.0,140
G0,174.79,10.74,143.24,68.0,165
G0,174.34,10.71,140.1,65.0,158
G0,174.05,10.42,137.06,63.0,153
G0,173.47,10.39,133.94,73.0,158
G0,172.99,10.36,130.68,70.0,164
G0,172.42,10.06,128.07,77.0,134
G0,171.65,10.28,124.99,72.0,159
G0,170.83,10.23,121.93,67.0,158
G0,170.09,10.19,118.74,65.0,163
G0,169.21,10.4,115.94,63.0,147
G0,168.21,10.33,112.94,63.0,158
G0,167.33,10.28,110.41,63.0,133
